Index,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Summation
4446,3,4,3,0,0,3,1,0,6,0,0,1,0,21
4447,0,6,2,2,1,5,5,0,0,0,0,0,0,21
4448,3,5,1,1,0,3,4,0,0,0,0,0,0,17
4449,1,4,4,1,1,4,7,2,6,4,1,1,1,37
4450,3,2,5,0,0,4,6,0,5,0,0,1,0,26
4451,0,5,0,4,0,7,7,2,6,3,1,2,1,38
4452,2,5,3,0,0,3,3,0,0,0,0,0,0,16
4453,5,4,0,0,0,3,3,0,6,4,0,1,1,27
4454,0,7,2,0,0,4,5,0,6,6,0,1,1,32
4455,3,4,2,1,0,3,1,2,0,0,1,0,0,17
4456,3,2,4,1,0,3,2,0,0,3,0,0,1,19
4457,0,5,4,0,0,4,1,0,0,1,0,0,1,16
4458,4,3,2,1,0,3,5,0,6,3,0,1,1,29
4459,0,0,9,0,0,5,4,1,0,4,1,0,1,25
4460,2,5,2,1,1,4,4,2,6,3,1,1,1,33
4461,2,2,4,1,1,5,3,2,0,4,1,0,1,26
4462,0,0,7,2,0,6,6,0,6,5,0,1,1,34
4463,5,4,1,0,0,2,2,0,6,2,0,1,1,24
4464,2,2,5,0,0,4,5,0,6,4,0,2,1,31
4465,2,4,3,1,0,4,3,0,6,0,0,1,0,24
4466,0,5,4,0,0,4,6,0,5,0,0,1,0,25
4467,7,2,0,0,0,2,3,0,0,1,0,0,1,16
4468,5,3,2,0,0,3,2,2,6,3,1,1,1,29
4469,0,3,4,3,1,7,7,0,0,0,0,0,0,25
4470,3,5,2,0,0,3,6,0,0,4,0,0,1,24
4471,1,2,4,3,1,6,3,2,0,0,1,0,0,23
4472,5,2,2,0,0,3,1,1,0,2,1,0,1,18
4473,2,3,4,2,1,5,8,0,0,4,0,0,1,30
4474,4,3,3,0,0,3,1,1,0,0,1,0,0,16
4475,2,5,2,1,0,4,4,2,6,4,1,1,1,33
4476,4,5,0,0,0,3,4,0,6,0,0,1,0,23
4477,0,0,5,0,4,0,3,2,6,4,1,2,1,28
4478,0,5,4,0,0,4,6,0,0,1,0,0,1,21
4479,6,0,3,0,0,3,5,0,6,3,0,1,1,28
4480,2,7,1,1,0,3,4,0,6,0,0,1,0,25
4481,4,2,3,0,0,3,2,2,6,3,1,1,1,28
4482,3,4,2,0,0,3,4,0,0,0,0,0,0,16
4483,3,2,4,0,0,3,3,0,0,0,0,0,0,15
4484,4,5,0,0,0,3,1,2,0,2,1,0,1,19
4485,3,4,3,1,0,3,3,2,6,3,1,1,1,31
4486,5,0,3,3,0,5,3,2,0,1,1,0,1,24
4487,2,6,1,0,0,3,5,2,6,3,1,1,1,31
4488,3,2,3,2,1,4,3,0,6,0,0,1,0,25
4489,3,6,1,0,0,3,3,2,0,4,1,0,1,24
4490,1,4,4,1,1,5,6,0,6,0,0,1,0,29
4491,1,4,4,1,0,4,6,0,0,0,0,0,0,20
4492,3,4,3,1,0,3,3,2,0,4,1,0,1,25
4493,0,5,5,0,0,5,1,0,0,2,0,0,1,19
4494,3,3,3,0,0,3,4,0,0,0,0,0,0,16
4495,0,5,4,0,0,4,6,0,0,0,0,0,0,19
4496,4,3,3,0,0,3,2,0,0,0,0,0,0,15
4497,4,0,5,0,0,4,6,0,0,4,0,0,1,24
4498,3,1,6,1,0,4,2,0,6,0,0,1,0,24
4499,6,2,1,0,0,2,4,0,6,0,0,1,0,22
4500,3,4,2,0,0,3,2,2,0,2,1,0,1,20
4501,0,0,9,0,0,5,4,0,6,6,0,1,1,32
4502,4,1,1,4,0,6,6,2,0,3,1,0,1,29
4503,5,3,1,0,0,3,4,0,6,0,0,1,0,23
4504,2,4,2,1,0,4,1,1,6,3,1,1,1,27
4505,1,2,6,2,0,6,7,0,6,3,0,1,1,35
4506,0,0,9,0,0,6,6,0,6,0,0,2,0,29
4507,3,4,4,0,0,4,6,0,0,5,0,0,1,27
4508,0,4,5,0,0,4,3,0,0,0,0,0,0,16
4509,0,1,8,1,0,6,7,0,0,0,0,0,0,23
4510,0,5,4,0,0,4,3,0,6,4,0,1,1,28
4511,3,4,2,1,1,4,4,0,0,0,0,0,0,19
4512,3,4,2,0,0,3,4,0,6,0,0,1,0,23
4513,2,2,4,2,1,5,6,2,0,4,1,0,1,30
4514,5,4,0,0,0,2,1,2,5,0,1,1,0,21
4515,3,2,4,1,0,3,2,0,0,3,0,0,1,19
4516,3,2,4,0,0,3,3,0,0,0,0,0,0,15
4517,1,5,4,0,0,4,3,2,5,4,1,1,1,31
4518,1,1,5,3,0,6,7,2,6,4,1,1,1,38
4519,2,2,4,1,1,5,7,0,0,2,0,0,1,25
4520,2,3,4,0,0,4,4,0,6,0,0,1,0,24
4521,3,2,3,2,0,4,5,0,6,0,0,1,0,26
4522,5,4,1,0,0,3,2,0,0,3,0,0,1,19
4523,5,4,1,0,0,3,4,0,6,4,0,2,1,30
4524,3,4,2,1,1,4,1,0,5,4,0,1,1,27
4525,0,5,4,0,0,4,3,0,6,0,0,1,0,23
4526,0,5,0,4,0,7,7,2,6,4,1,1,1,38
4527,3,2,5,0,0,4,8,2,6,4,1,1,1,37
4528,3,3,2,3,0,4,7,0,0,0,0,0,0,22
4529,0,0,4,5,0,7,5,0,0,2,0,0,1,24
4530,2,2,3,3,1,5,2,0,0,0,0,0,0,18
4531,2,3,4,1,0,4,4,0,0,0,0,0,0,18
4532,1,4,5,1,0,4,6,1,0,3,1,0,1,27
4533,3,2,3,2,1,4,3,0,6,0,0,1,0,25
4534,2,3,3,2,1,6,8,2,6,4,1,1,1,40
4535,4,3,3,0,0,3,3,0,0,0,0,0,0,16
4536,7,2,0,0,0,2,2,0,6,3,0,1,1,24
4537,2,2,6,0,0,4,6,2,6,3,1,1,1,34
4538,1,4,4,0,0,4,3,0,6,0,0,1,0,23
4539,0,5,4,0,0,4,1,0,0,3,0,0,1,18
4540,5,5,0,0,0,3,4,0,6,0,0,1,0,24
4541,0,7,2,0,0,4,3,0,6,0,0,1,0,23
4542,0,9,0,0,0,3,4,2,6,1,1,1,1,28
4543,0,4,5,0,0,4,3,0,6,0,0,1,0,23
4544,3,6,1,0,0,3,3,0,5,0,0,1,0,22
4545,4,4,2,0,0,3,3,2,6,3,1,1,1,30
4546,2,5,1,2,0,4,5,0,0,0,0,0,0,19
4547,5,3,1,1,0,3,2,0,0,0,0,0,0,15
4548,3,5,2,1,1,3,1,0,0,0,0,0,0,16
4549,5,3,2,0,0,3,2,0,6,0,0,1,0,22
4550,3,4,2,1,0,3,5,2,0,4,1,0,1,26
4551,0,3,4,3,1,7,7,2,6,4,1,1,1,40
4552,0,5,4,0,0,4,1,1,6,4,1,1,1,28
4553,3,4,2,0,0,3,3,0,6,0,0,1,0,22
4554,4,3,3,1,0,4,7,2,6,0,1,1,0,32
4555,3,2,3,2,1,4,3,0,0,3,0,0,1,22
4556,0,0,5,0,4,0,8,0,0,4,0,0,2,23
4557,4,4,1,1,1,3,5,0,0,2,0,0,1,22
4558,3,2,3,2,1,4,3,0,6,0,0,1,0,25
4559,0,6,3,0,0,4,6,2,6,3,1,1,1,33
4560,3,3,3,0,1,4,3,0,0,0,0,0,0,17
4561,2,3,5,0,0,5,8,2,0,0,1,0,0,26
4562,2,4,3,2,0,5,4,2,0,2,1,0,1,26
4563,2,5,1,2,0,4,6,2,0,0,1,0,0,23
4564,3,4,2,2,0,4,5,1,0,0,1,0,0,22
4565,0,0,7,2,0,6,6,2,6,3,1,1,1,35
4566,2,3,4,2,0,5,5,0,0,0,0,0,0,21
4567,5,5,0,0,0,3,6,0,0,3,0,0,1,23
4568,1,2,5,2,0,5,8,0,0,0,0,0,0,23
4569,3,5,2,0,0,3,5,0,0,0,0,0,0,18
4570,2,6,2,1,0,3,3,0,6,2,0,1,1,27
4571,2,5,2,2,0,4,3,2,6,4,1,1,1,33
4572,3,5,2,0,0,3,3,0,6,0,0,1,0,23
4573,0,2,5,2,0,6,8,0,6,0,0,1,0,30
4574,2,4,2,2,0,4,3,0,6,0,0,1,0,24
4575,4,2,2,2,0,4,6,0,0,0,0,0,0,20
4576,5,4,0,0,0,3,7,0,5,0,0,1,0,25
4577,6,3,1,0,0,2,2,0,5,0,0,1,0,20
4578,4,0,3,1,2,5,4,2,6,0,1,1,0,29
4579,4,3,0,2,0,4,5,0,5,0,0,1,0,24
4580,4,5,0,0,0,2,1,2,5,4,1,1,1,26
4581,8,1,0,0,0,2,1,0,0,6,0,0,1,19
4582,3,3,3,0,0,3,3,0,5,3,0,1,1,25
4583,4,3,2,1,1,4,4,0,0,2,0,0,2,23
4584,4,2,1,2,2,6,6,2,6,0,1,1,0,33
4585,2,5,2,0,0,3,6,0,6,0,0,1,0,25
4586,0,3,3,2,2,7,8,0,5,0,0,1,0,31
4587,0,5,3,1,0,4,4,2,6,4,1,1,2,33
4588,1,3,6,1,0,5,6,0,6,4,0,1,1,34
4589,5,4,1,0,0,3,4,0,5,0,0,1,0,23
4590,0,5,3,1,0,4,4,0,6,0,0,1,0,24
4591,2,3,4,2,1,5,8,0,6,3,0,1,1,36
4592,0,9,0,0,0,4,5,3,0,0,1,0,0,22
4593,0,2,5,2,1,6,7,2,6,4,1,1,1,38
4594,0,3,3,3,0,6,3,0,0,0,0,0,0,18
4595,0,3,6,0,0,4,3,0,6,0,0,1,0,23
4596,3,3,4,0,0,3,8,0,0,0,0,0,0,21
4597,4,3,3,0,0,3,5,0,6,0,0,1,0,25
4598,0,0,6,0,3,9,8,2,0,4,1,0,1,34
4599,7,2,0,0,0,2,1,0,0,0,0,0,0,12
4600,3,5,2,0,0,3,1,0,0,0,0,0,0,14
4601,0,3,3,4,1,6,6,2,6,4,1,1,1,38
4602,9,0,0,0,0,2,2,0,0,0,0,0,0,13
4603,3,3,2,2,1,4,4,0,0,0,0,0,0,19
4604,1,2,6,1,0,5,8,2,0,3,1,0,1,30
4605,3,6,1,0,0,3,2,2,6,4,1,1,2,31
4606,0,4,5,0,0,4,6,0,6,0,0,1,0,26
4607,0,4,5,0,0,4,3,0,0,0,0,0,0,16
4608,6,2,2,0,0,2,5,0,6,0,0,1,0,24
4609,4,2,4,0,0,3,3,0,5,0,0,1,0,22
4610,6,3,0,0,0,2,1,2,0,1,1,0,1,17
4611,0,9,0,0,0,3,7,0,6,0,0,1,0,26
4612,5,3,1,1,0,3,2,2,0,2,1,0,1,21
4613,2,3,4,1,0,4,3,0,0,3,0,0,1,21
4614,6,3,1,0,1,2,3,2,6,4,1,1,1,31
4615,3,3,3,0,0,3,5,0,0,0,0,0,0,17
4616,5,2,3,0,0,2,5,0,6,0,0,4,0,27
4617,0,0,0,9,0,8,8,2,6,0,1,1,0,35
4618,3,5,2,1,0,3,1,0,0,3,0,0,1,19
4619,0,0,9,0,0,6,6,0,6,6,0,1,1,35
4620,1,4,4,1,0,5,7,2,6,4,1,1,1,37
4621,0,4,4,2,0,5,3,0,6,6,0,2,1,33
4622,2,4,3,2,1,5,1,0,0,0,0,0,0,18
4623,0,4,5,0,0,4,5,2,5,4,1,1,1,32
4624,5,2,2,1,0,3,4,0,0,0,0,0,0,17
4625,6,0,3,0,0,3,5,0,0,3,0,0,1,21
4626,4,3,2,1,0,3,3,0,0,0,0,0,0,16
4627,3,4,2,0,0,3,5,0,0,0,0,0,0,17
4628,2,5,3,1,0,4,4,0,0,0,0,0,0,19
4629,1,4,5,1,0,4,6,0,6,0,0,1,0,28
4630,3,4,2,1,1,3,3,2,0,4,1,0,1,25
4631,6,3,1,1,1,2,4,2,7,4,1,2,1,35
4632,7,2,0,0,0,2,1,0,6,0,0,1,0,19
4633,1,5,4,0,0,4,3,2,6,4,1,1,1,32
4634,1,7,2,1,0,4,3,2,6,4,1,2,1,34
4635,3,2,3,2,1,5,6,2,5,5,1,1,1,37
4636,3,4,2,1,0,3,1,2,5,2,1,1,1,26
4637,4,5,1,0,0,2,2,0,0,0,0,0,0,14
4638,2,4,4,1,0,4,4,0,5,0,0,1,0,25
4639,7,2,1,0,0,2,3,2,0,2,1,0,1,21
4640,4,3,3,0,0,3,3,0,0,4,0,0,1,21
4641,2,4,3,1,0,3,5,0,0,0,0,0,0,18
4642,3,4,4,0,0,4,4,2,0,0,1,0,0,22
4643,1,4,4,1,0,5,4,0,0,0,0,0,0,19
4644,1,5,4,1,0,4,6,0,6,0,0,1,0,28
4645,3,3,4,0,0,4,3,0,6,3,0,1,1,28
4646,0,4,1,1,4,9,5,0,0,4,0,0,1,29
4647,0,5,4,0,0,4,6,0,5,0,0,1,0,25
4648,6,3,0,0,0,2,4,2,6,4,1,1,1,30
4649,3,5,2,0,0,3,6,0,0,0,0,0,0,19
4650,0,2,4,3,0,6,4,2,6,2,1,1,1,32
4651,0,3,5,2,0,5,8,2,6,4,1,1,1,38
4652,1,3,6,1,0,4,1,0,0,0,0,0,0,16
4653,3,2,3,2,1,4,3,2,6,4,1,1,1,33
4654,3,2,3,2,1,4,3,0,0,2,0,0,1,21
4655,0,5,4,0,0,4,8,0,6,3,0,1,1,32
4656,1,1,5,3,0,6,7,2,6,4,1,1,1,38
4657,7,2,1,0,0,2,3,2,5,1,1,1,1,26
4658,0,5,0,4,0,7,7,0,6,4,0,1,1,35
4659,2,4,3,1,1,4,5,0,0,0,0,0,0,20
4660,0,5,4,0,0,4,5,0,6,3,0,1,1,29
4661,2,7,0,0,0,3,8,0,0,0,0,0,0,20
4662,4,3,2,0,0,3,3,1,0,4,1,0,1,22
4663,3,2,4,1,0,4,6,0,7,0,0,4,0,31
4664,2,3,3,2,1,5,7,0,6,0,0,1,0,30
4665,4,3,3,0,0,3,1,0,6,0,0,1,0,21
4666,3,3,3,1,0,3,4,2,5,3,1,1,1,30
4667,5,4,1,1,0,3,1,0,6,0,0,2,0,23
4668,1,4,4,1,0,4,1,0,6,4,0,1,1,27
4669,4,5,0,0,0,3,4,2,0,4,1,0,1,24
4670,3,4,4,0,0,4,6,0,6,0,0,1,0,28
4671,1,4,3,3,0,6,2,2,5,3,1,1,1,32
4672,3,4,2,1,1,4,4,2,6,4,1,2,1,35
4673,3,2,4,2,2,6,8,0,0,0,0,0,0,27
4674,4,2,2,2,0,4,4,0,0,0,0,0,0,18
4675,2,2,5,0,0,4,6,0,0,0,0,0,0,19
4676,3,4,3,0,0,3,7,0,6,0,0,1,0,27
4677,3,2,4,2,1,5,7,2,6,4,1,1,1,39
4678,4,4,2,0,0,3,3,0,6,0,0,1,0,23
4679,0,4,5,0,0,4,5,0,6,0,0,1,0,25
4680,2,6,2,1,0,3,3,0,0,2,0,0,1,20
4681,2,7,1,0,0,3,5,2,0,3,1,0,1,25
4682,4,3,2,1,0,3,3,2,5,2,1,1,1,28
4683,0,5,4,0,0,4,3,0,0,4,0,0,1,21
4684,0,6,0,3,0,5,6,2,6,4,1,1,1,35
4685,3,3,1,3,0,4,5,0,6,0,0,1,0,26
4686,3,5,1,1,0,3,2,0,6,0,0,1,0,22
4687,3,4,2,2,0,4,5,2,7,4,1,2,1,37
4688,0,3,5,2,0,5,6,0,0,4,0,0,2,27
4689,3,5,1,1,0,3,4,0,6,0,0,1,0,24
4690,0,4,5,0,0,4,5,2,0,0,1,0,0,21
4691,0,7,2,0,0,3,3,2,0,1,1,0,1,20
4692,3,3,3,1,0,4,4,2,0,2,1,0,1,24
4693,6,2,2,0,0,3,3,0,0,0,0,0,0,16
4694,2,4,3,1,1,4,3,0,6,0,0,1,0,25
4695,3,0,4,0,3,6,7,2,0,0,1,0,0,26
4696,3,3,2,1,0,3,3,0,6,0,0,1,0,22
4697,0,1,8,0,0,5,3,2,0,4,1,0,1,25
4698,4,3,2,1,1,3,3,2,0,6,1,0,1,27
4699,0,9,0,0,0,3,4,0,6,0,0,1,0,23
4700,4,0,5,0,0,4,3,2,0,3,1,0,1,23
4701,2,3,4,2,0,5,5,0,5,0,0,1,0,27
4702,4,3,2,1,0,3,4,2,0,0,1,0,0,20
4703,3,2,4,1,0,3,6,2,0,2,1,0,1,25
4704,0,5,3,1,0,4,6,0,0,0,0,0,0,19
4705,2,3,2,2,2,6,7,2,0,4,1,0,1,32
4706,4,4,1,1,1,3,6,1,0,4,1,0,1,27
4707,8,1,1,0,0,2,1,1,0,0,1,0,0,15
4708,5,4,0,0,0,2,5,0,0,6,0,0,2,24
4709,3,3,3,0,0,3,4,0,0,0,0,0,0,16
4710,3,2,5,0,0,4,5,0,0,0,0,0,0,19
4711,3,5,1,1,0,3,5,0,6,4,0,1,1,30
4712,0,0,8,1,0,5,8,0,0,4,0,0,1,27
4713,0,6,3,0,0,4,7,2,6,4,1,1,1,35
4714,3,6,0,0,0,3,4,2,6,3,1,1,1,30
4715,2,0,7,0,0,5,7,0,0,0,0,0,0,21
4716,2,3,2,3,0,5,5,2,6,4,1,2,1,36
4717,2,5,3,1,0,4,4,0,6,0,0,1,0,26
4718,3,5,2,0,0,3,6,2,0,4,1,0,1,27
4719,5,4,1,0,0,2,6,2,6,3,1,1,1,32
4720,5,2,3,1,0,3,1,0,0,2,0,0,1,18
4721,2,3,5,0,0,4,6,0,6,0,0,1,0,27
4722,2,5,1,3,0,4,2,2,6,3,1,1,1,31
4723,5,4,1,0,0,3,4,2,6,3,1,1,1,31
4724,2,6,2,0,0,3,4,0,5,0,0,1,0,23
4725,5,3,1,0,0,2,1,0,0,1,0,0,1,14
4726,2,3,4,1,0,4,3,2,6,4,1,1,1,32
4727,5,3,3,0,0,3,3,0,5,0,0,1,0,23
4728,0,6,3,0,0,4,8,0,6,0,0,1,0,28
4729,4,3,3,0,0,3,3,2,0,2,1,0,1,22
4730,6,0,3,0,0,3,6,0,0,0,0,0,0,18
4731,2,1,5,2,1,6,7,2,0,3,1,0,1,31
4732,0,3,4,3,1,7,7,2,6,4,1,1,1,40
4733,2,5,2,1,0,3,3,0,0,2,0,0,1,19
4734,1,4,4,1,0,4,1,2,6,2,1,1,1,28
4735,7,2,1,0,0,2,3,0,5,0,0,1,0,21
4736,2,6,2,0,0,3,3,0,0,0,0,0,0,16
4737,2,4,3,0,1,4,6,0,0,3,0,0,1,24
4738,7,2,0,0,0,2,3,0,0,0,0,0,0,14
4739,6,3,1,1,0,3,2,0,0,0,0,0,0,16
4740,0,5,4,0,0,4,6,0,6,0,0,1,0,26
4741,6,3,0,0,0,2,2,1,0,2,1,0,1,18
4742,2,4,4,0,0,4,8,0,0,0,0,0,0,22
4743,0,3,6,0,0,5,8,2,6,4,1,2,1,38
4744,1,2,6,2,0,6,7,0,6,0,0,1,0,31
4745,5,4,0,0,0,2,3,0,0,0,0,0,0,14
4746,0,5,4,0,0,4,8,0,6,0,0,1,0,28
4747,7,1,2,0,0,3,3,0,6,0,0,1,0,23
4748,3,6,0,0,0,3,3,2,7,4,1,2,1,32
4749,7,0,1,2,0,3,1,0,0,0,0,0,0,14
4750,1,1,5,3,0,6,7,0,0,0,0,0,0,23
4751,4,3,2,1,0,3,3,2,6,2,1,1,1,29
4752,3,4,2,0,0,3,3,2,5,2,1,1,1,27
4753,4,2,3,0,0,3,3,2,5,2,1,1,1,27
4754,0,0,5,2,2,8,8,0,0,4,0,0,1,30
4755,0,2,6,2,0,6,7,0,6,6,0,1,1,37
4756,3,6,0,0,0,3,3,0,7,0,0,4,0,26
4757,2,2,2,4,1,6,2,2,0,2,1,0,1,25
4758,3,5,2,0,0,3,4,2,6,3,1,1,1,31
4759,3,5,2,1,1,3,1,0,5,0,0,1,0,22
4760,3,5,0,2,0,4,3,0,6,4,0,1,1,29
4761,5,4,0,0,0,2,4,2,5,5,1,1,1,30
4762,2,2,4,2,1,5,8,2,6,4,1,1,1,39
4763,0,4,5,0,0,4,3,2,0,5,1,0,1,25
4764,6,3,1,1,1,2,4,0,0,0,0,0,0,18
4765,2,3,4,0,0,4,6,2,6,4,1,1,1,34
4766,2,5,3,0,0,3,2,0,0,0,0,0,0,15
4767,4,3,2,1,0,3,3,2,0,2,1,0,1,22
4768,0,5,4,0,0,4,6,2,0,6,1,0,1,29
4769,6,2,2,1,0,3,1,1,0,2,1,0,1,20
4770,5,4,0,0,0,3,5,0,6,0,0,1,0,24
4771,3,4,3,0,0,3,5,2,0,3,1,0,1,25
4772,9,0,0,0,0,2,3,0,0,0,0,0,0,14
4773,3,5,2,1,0,3,1,1,5,3,1,1,1,27
4774,8,1,1,0,0,2,3,2,6,4,1,1,1,30
4775,2,7,1,1,0,3,4,0,7,0,0,3,0,28
4776,5,2,3,0,0,3,1,2,0,3,1,0,1,21
4777,2,3,4,0,0,4,4,0,5,0,0,1,0,23
4778,0,7,0,2,0,4,4,0,0,3,0,0,1,21
4779,4,3,3,0,0,3,3,2,6,2,1,2,1,30
4780,5,2,2,0,0,2,3,0,0,4,0,0,2,20
4781,0,9,0,0,0,4,5,0,0,0,0,0,0,18
4782,4,4,1,1,1,3,5,2,0,4,1,0,1,27
4783,2,2,2,5,0,7,8,2,0,0,1,0,0,29
4784,6,2,1,0,0,2,1,0,5,0,0,1,0,18
4785,0,4,5,0,0,4,6,1,6,4,1,1,1,33
4786,2,2,6,1,0,6,7,0,0,0,0,0,0,24
4787,5,4,0,0,0,2,4,0,6,5,0,2,1,29
4788,2,4,4,1,0,4,5,0,0,0,0,0,0,20
4789,5,4,0,0,0,3,1,0,6,0,0,1,0,20
4790,5,2,2,1,1,3,4,2,5,4,1,1,1,32
4791,2,5,3,0,0,3,1,0,6,0,0,1,0,21
4792,6,2,2,0,0,2,6,0,0,0,0,0,0,18
4793,4,4,2,0,0,3,3,0,0,0,0,0,0,16
4794,3,0,3,4,0,6,6,2,0,3,1,0,1,29
4795,5,3,2,0,0,3,3,0,0,0,0,0,0,16
4796,7,2,1,0,1,3,3,0,0,2,0,0,1,20
4797,2,4,3,2,0,5,5,2,6,4,1,1,1,36
4798,6,2,2,1,0,3,1,2,6,3,1,1,1,29
4799,2,4,4,0,0,4,8,0,0,0,0,0,0,22
4800,6,3,1,0,0,2,4,0,5,0,0,1,0,22
4801,2,4,4,1,0,5,4,0,0,3,0,0,1,24
4802,4,3,2,0,0,3,3,0,0,4,0,0,1,20
4803,1,1,5,4,0,6,8,0,0,0,0,0,0,25
4804,1,6,3,0,0,4,7,0,0,4,0,0,1,26
4805,0,2,7,0,0,4,3,0,0,0,0,0,0,16
4806,0,9,0,0,0,3,3,2,5,3,1,1,1,28
4807,0,7,2,0,0,3,3,0,6,0,0,1,0,22
4808,2,4,4,1,0,5,7,2,6,4,1,1,1,38
4809,4,3,3,0,0,3,3,2,6,4,1,2,1,32
4810,3,5,2,0,0,3,3,0,0,0,0,0,0,16
4811,5,4,0,0,0,2,4,0,5,0,0,1,0,21
4812,0,5,4,0,0,4,6,0,0,0,0,0,0,19
4813,0,5,3,2,0,5,7,2,0,6,1,0,2,33
4814,1,3,4,2,1,5,6,2,0,3,1,0,1,29
4815,2,5,2,1,0,4,1,0,0,0,0,0,0,15
4816,2,5,3,1,0,4,2,0,0,0,0,0,0,17
4817,0,5,5,0,0,5,8,0,6,0,0,1,0,30
4818,2,6,0,1,0,3,3,2,6,3,1,1,1,29
4819,5,5,0,0,0,3,6,0,6,0,0,1,0,26
4820,0,2,7,0,0,4,3,2,0,4,1,0,1,24
4821,0,2,3,2,3,8,6,2,0,4,1,0,1,32
4822,5,0,3,2,0,3,1,0,0,0,0,0,0,14
4823,3,2,5,0,0,4,2,2,6,1,1,1,1,28
4824,3,2,4,0,0,3,3,0,5,0,0,1,0,21
4825,4,5,0,0,0,3,6,0,0,2,0,0,1,21
4826,9,0,0,0,0,1,1,0,0,3,0,0,1,15
4827,5,2,2,0,0,3,1,2,0,3,1,0,1,20
4828,2,4,3,0,1,5,6,0,0,3,0,0,1,25
4829,2,5,3,0,0,3,3,2,0,3,1,0,1,23
4830,1,1,2,6,0,7,8,3,0,3,2,0,1,34
4831,0,5,4,0,0,4,3,2,0,4,1,0,1,24
4832,0,5,4,0,0,4,3,0,6,0,0,1,0,23
4833,8,1,1,0,0,2,5,0,6,0,0,1,0,24
4834,3,3,2,2,0,4,3,2,0,2,1,0,1,23
4835,0,6,3,0,0,4,2,0,0,0,0,0,0,15
4836,5,3,1,1,0,2,2,2,0,3,1,0,1,21
4837,3,3,3,0,0,3,3,2,0,3,1,0,1,22
4838,3,3,3,0,0,3,1,2,0,2,1,0,1,19
4839,1,4,4,1,0,4,4,0,0,0,0,0,0,18
4840,6,2,2,0,0,3,2,2,6,2,1,1,1,28
4841,3,3,3,0,0,3,3,2,6,4,1,1,1,30
4842,0,0,7,2,0,5,8,0,0,1,0,0,1,24
4843,5,4,1,0,0,2,3,0,0,0,0,0,0,15
4844,3,3,3,1,0,4,2,0,6,0,0,1,0,23
4845,5,4,0,0,0,2,6,0,5,6,0,1,1,30
4846,0,5,4,0,0,4,6,0,0,0,0,0,0,19
4847,0,4,5,0,0,4,6,0,6,0,0,1,0,26
4848,2,4,4,1,0,4,6,0,0,0,0,0,0,21
4849,0,5,4,0,0,4,6,0,0,4,0,0,1,24
4850,5,3,1,0,0,3,4,2,6,4,1,1,1,31
4851,2,5,2,0,0,3,3,2,5,2,1,1,1,27
4852,5,0,4,0,0,2,5,0,0,0,0,0,0,16
4853,4,5,1,0,0,3,7,2,6,0,1,1,0,30
4854,4,4,2,0,0,3,4,2,0,0,1,0,0,20
4855,0,4,5,0,0,5,4,2,0,4,1,0,1,26
4856,2,4,4,0,0,4,3,0,0,0,0,0,0,17
4857,1,4,4,1,0,4,8,0,0,0,0,0,0,22
4858,3,3,2,1,0,3,1,2,0,0,1,0,0,16
4859,2,5,2,0,0,3,5,0,6,0,0,1,0,24
4860,5,4,0,0,0,2,5,0,6,0,0,1,0,23
4861,0,3,4,3,1,7,7,0,0,3,0,0,1,29
4862,5,4,1,1,0,3,4,0,0,0,0,0,0,18
4863,4,1,5,1,0,3,7,0,5,0,0,1,0,27
4864,0,3,2,5,0,7,4,0,6,0,0,1,0,28
4865,1,4,4,1,0,4,6,2,0,4,1,0,1,28
4866,3,3,3,1,0,4,1,0,0,0,0,0,0,15
4867,1,3,5,1,1,5,7,0,5,3,0,1,1,33
4868,4,3,3,0,0,3,2,0,0,0,0,0,0,15
4869,2,0,7,0,0,5,7,0,0,0,0,0,0,21
4870,3,5,1,0,0,3,1,0,0,1,0,0,1,15
4871,0,1,3,5,0,7,8,0,0,0,0,0,0,24
4872,3,1,4,1,2,6,6,2,6,4,1,1,1,38
4873,0,6,3,0,0,4,7,0,6,4,0,1,1,32
4874,3,4,2,1,1,4,3,0,0,4,0,0,1,23
4875,6,3,1,0,0,2,3,0,5,0,0,1,0,21
4876,2,5,2,0,0,3,5,2,0,3,1,0,1,24
4877,5,4,0,0,0,2,5,2,0,4,1,0,1,24
4878,0,7,0,2,0,5,3,2,6,4,1,1,1,32
4879,0,5,4,0,0,4,3,0,6,6,0,2,1,31
4880,9,0,0,0,0,1,1,0,6,0,0,1,0,18
4881,2,2,5,0,0,4,5,0,6,0,0,1,0,25
4882,0,0,4,5,0,8,7,2,6,4,1,1,1,39
4883,2,5,2,0,0,3,6,2,0,4,1,0,1,26
4884,4,4,2,0,0,3,1,0,6,0,0,1,0,21
4885,4,4,2,1,1,3,3,1,6,3,1,1,1,31
4886,0,0,9,0,0,6,4,0,6,0,0,1,0,26
4887,2,5,2,0,0,3,6,0,0,0,0,0,0,18
4888,2,2,5,0,0,4,8,2,0,4,1,0,2,30
4889,2,4,2,1,0,4,1,2,6,2,1,2,1,28
4890,0,5,4,0,0,4,3,0,6,5,0,1,1,29
4891,2,5,3,0,0,3,1,0,0,0,0,0,0,14
4892,2,5,3,0,0,3,4,0,0,0,0,0,0,17
4893,3,3,3,1,0,4,5,0,0,0,0,0,0,19
4894,5,4,0,0,0,2,6,0,0,2,0,0,1,20
